"STOP_LOCATION_BLOCK","match_status","match_type","GEOID"
"1400 BLOCK OF  OKIE ST NE DC, WASHINGTON 20002 UNITED STATES","Match","Exact","11001002504"
"1500 BLOCK OF  C STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007407"
"GEORGIA AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001004401"
"900 BLOCK OF  SOUTHERN AVE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007503"
"4500 BLOCK OF  FORT TOTTEN DR NE DC, WASHINGTON 20011 UNITED STATES","Match","Non_Exact","11001004801"
"UNIT BLOCK OF  S STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009700"
"1800 BLOCK OF  7TH ST NW DC, DC 20009 UNITED STATES","Match","Non_Exact","11001003701"
"600 BLOCK OF  13TH ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009902"
"800 BLOCK OF  8TH ST NE DC, WASHINGTON 20002 UNITED STATES","Match","Non_Exact","11001009102"
"1000 BLOCK OF  WISCONSIN AVENUE NW WASHINGTON, DC 20007 UNITED STATES","Match","Non_Exact","11001002504"
"25TH STREET SE & MINNESOTA AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002802"
"700 BLOCK OF  H ST NE DC, WASHINGTON DC UNITED STATES","Match","Non_Exact","11001007605"
"1000 BLOCK OF  48TH ST NE DC, WASHINGTON DC 20019 UNITED STATES","Match","Non_Exact","11001008803"
"100 BLOCK OF  UPSAL ST SE DC, WASHINGTON 20032 UNITED STATES","Match","Non_Exact","11001007901"
"400 BLOCK OF  13TH STREET NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"700 BLOCK OF  M ST SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001009700"
"100 BLOCK OF  YUMA ST SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009510"
"3700-3749 BLOCK NEWARK STREET NW WASHINGTON, DC 20016 UNITED STATES","No_Match","",NA
"2700 BLOCK OF  STANTON ROAD SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"1300 BLOCK OF  14TH STREET NW WASHINGTON, DC 20005 UNITED STATES","No_Match","",NA
"2300 BLOCK OF  RAYNOLDS PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001010602"
"1500 BLOCK OF  ALABAMA AVE SE DC, WASHINGTON DC 20030 UNITED STATES","Match","Non_Exact","11001000202"
"700 BLOCK OF  53RD ST SE DC, WASH 20019 UNITED STATES","Match","Exact","11001007601"
"62ND STREET NE & DIX STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010602"
"1700 BLOCK OF  BENNING RD NE DC, DC 20002 UNITED STATES","Match","Non_Exact","11001007806"
"4900 BLOCK OF  NANNIE HELEN BURROUGHS AVE NE DC, DC 20019 UNITED STATES","Match","Non_Exact","11001009803"
"DIVISION AVENUE NE & FITCH PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008001"
"1700 BLOCK OF  COLUMBIA RD NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007203"
"52ND STREET NE & SHERIFF ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009803"
"6300 BLOCK OF  GEORGIA AVE NW DC, DC 20011 UNITED STATES","Match","Non_Exact","11001001002"
"2400 BLOCK OF  ELVANS RD SE DC, WASHINGTON 20020 UNITED STATES","Match","Non_Exact","11001007407"
"2200 BLOCK OF  5TH ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001005203"
"1200 BLOCK OF  NORTH CAPITOL ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007502"
"UNIT BLOCK OF  CHANNING ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007404"
"200 BLOCK OF  50TH ST NE WDC, WASHINGTON 20019 UNITED STATES","No_Match","",NA
"2500 BLOCK OF  MARION BARRY AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001007808"
"1300 BLOCK OF  MONROE STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001008904"
"2600 BLOCK OF  UNIVERSITY PLACE NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007804"
"2500 BLOCK OF  WASHINGTON PL NE DC, WASHINGTON 20002 UNITED STATES","Match","Exact","11001007804"
"1300 BLOCK OF  SPRING RD NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001003802"
"KENILWORTH AVENUE NE & QUARLES STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001007809"
"1000 BLOCK OF  FLORIDA AVE NE DC, DC 20018 UNITED STATES","Match","Non_Exact","11001001804"
"100 BLOCK OF  GALVESTON STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007401"
"300 BLOCK OF  RIDGE ROAD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007406"
"17TH STREET NW & R STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008702"
"3400 BLOCK OF  MINNESOTA AVENUE SE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"600 BLOCK OF  T ST NW DC, WASHINGTON DC UNITED STATES","No_Match","",NA
"4900 BLOCK OF  CENTRAL AVE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007804"
"1700 BLOCK OF  MONTELLO AVE NE DC, DC 20002 UNITED STATES","No_Match","",NA
"1200 BLOCK OF  FIRST ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001002900"
"1100 BLOCK OF  HOWARD RD SE DC, WASHINGTON 20020 UNITED STATES","Match","Non_Exact","11001003702"
"SOUTH CAPITOL STREET & GALVESTON STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001980000"
"3400 BLOCK OF  MINNESOTA AVE SE DC, WASHINGTON 20020 UNITED STATES","Match","Non_Exact","11001004901"
"400 BLOCK OF  CONDON TER SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"600 BLOCK OF  EDGEWOOD ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001002002"
"1800 BLOCK OF  NORTH CAPITOL ST NE DC, WASHINGTON 20018 UNITED STATES","No_Match","",NA
"9TH STREET NW & HEMLOCK STREET NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001009601"
"4500 BLOCK OF  BENNING RD NE DC, WASHINGTON DC 20019 UNITED STATES","Match","Non_Exact","11001002101"
"2900-2999 BLOCK UPTON STREET NW WASHINGTON, DC 20008 UNITED STATES","Match","Non_Exact","11001005802"
"100 BLOCK OF  6TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007901"
"2200 BLOCK OF  I ST NW WASHINGTON, DC 20037 UNITED STATES","Match","Exact","11001003400"
"2700 BLOCK OF  14TH ST NW WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001010800"
"1400 BLOCK OF  IRVING ST NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007407"
"700 BLOCK OF  COLUMBIA RD NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001003702"
"1300 BLOCK OF  RANDOLPH ST NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001010400"
"4600 BLOCK OF  MARTIN LUTHER KING JR AVE SW DC, WASHINGTON DC 20032 UNITED STATES","Match","Non_Exact","11001002802"
"1400 BLOCK OF  SPRING PL NW DC, WASHINGTON 20010 UNITED STATES","Match","Non_Exact","11001003100"
"1500 BLOCK OF  MARION BARRY AVE SE DC, DC DC UNITED STATES","Match","Non_Exact","11001002504"
"1100 BLOCK OF  1ST PLACE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009807"
"3800 BLOCK OF  9TH ST SE DC, WASINGTON 20032 UNITED STATES","Match","Non_Exact","11001002801"
"700 BLOCK OF  14TH STREET SE WASHINGTON, DC 20003 UNITED STATES","No_Match","",NA
"2900 BLOCK OF  MARTIN LUTHER KING JR AVE SE DC, WASHINGTON 200020 UNITED STATES","Match","Non_Exact","11001004704"
"900 BLOCK OF  QUACKENBOS STREET NW WASHINGTON, DC 20011 UNITED STATES","No_Match","",NA
"800 BLOCK OF  G ST NE DC, WASHINGTON 20002 UNITED STATES","Match","Non_Exact","11001009810"
"3100 BLOCK OF  BERRY RD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007708"
"3500 BLOCK OF  SOUTH DAKOTA AVE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001009801"
"2600 BLOCK OF  BIRNEY PL SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009204"
"800 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"3100 BLOCK OF  BUENA VISTA TER SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001010300"
"600 BLOCK OF  PARKLAND PL SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007803"
"12TH STREET NE & OTIS STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001001303"
"1000 BLOCK OF  OHIO DRIVE SW WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001008200"
"500 BLOCK OF  EASTERN AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001006900"
"61ST STREET NE & DIX STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010400"
"1400 BLOCK OF  SPRING RD NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001001901"
"5000 BLOCK OF  14TH ST NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001008402"
"1800 BLOCK OF  9TH ST NW DC, DC 20001 UNITED STATES","Match","Non_Exact","11001009000"
"1800BLK CORCORAN ST NE DC, DISTRICT OF COLUMBIA 20002 UNITED STATES","Match","Non_Exact","11001009400"
"1900 BLOCK OF  11TH ST NW DC, DISTRICT OF COLUMBIA 20001 UNITED STATES","Match","Non_Exact","11001007401"
"300 BLOCK OF  ELM ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001010400"
"4500 BLOCK OF  BENNING RD SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007408"
"4700 BLOCK OF  C STREET SE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"1300 BLOCK OF  MARION BARRY AVE SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001009301"
"2800 BLOCK OF  POMEROY ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001980000"
"700 BLOCK OF  15TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007807"
"3900 BLOCK OF  BENNING ROAD NE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001007808"
"900 BLOCK OF  RHODE ISLAND AVE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001002801"
"1900 BLOCK OF  I ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009503"
"4000 BLOCK OF GRANT STREET NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"1200 BLOCK OF  FLORIDA AVENUE NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008803"
"2800 BLOCK OF  7TH ST NE DC, WASHINGTON 20018 UNITED STATES","No_Match","",NA
"400 BLOCK OF  RHODE ISLAND AVE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001003400"
"2200 BLOCK OF  15TH ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009906"
"300 BLOCK OF  T ST NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001009906"
"600 BLOCK OF  CONDON TER SE DC, WASHINGTON 20032 UNITED STATES","No_Match","",NA
"1400 BLOCK OF  CEDAR ST SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007401"
"2200 BLOCK OF  TOWN CENTER DR SE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001008001"
"800 BLOCK OF  TAYLOR ST NW DC, WASHINGTON 20011 UNITED STATES","Match","Non_Exact","11001007803"
"700 BLOCK OF  BARNABY RD SE DC, DC 20032 UNITED STATES","Match","Non_Exact","11001009302"
"5900 BLOCK OF  FOOTE ST NE DC, WASH 20019 UNITED STATES","Match","Non_Exact","11001008904"
"UNIT BLOCK OF  DANBURY STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007803"
"2600 BLOCK OF  DOUGLASS RD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004401"
"3600 BLOCK OF  13TH STREET NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"5300 BLOCK OF  DIX ST NE DC, DC 20019 UNITED STATES","Match","Non_Exact","11001009204"
"4200 BLOCK OF  FOOTE ST NE DC, WASHINGTON D.C. 20019 UNITED STATES","Match","Non_Exact","11001009102"
"1100 BLOCK OF  RAUM ST NE DC, WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008702"
"1900 BLOCK OF  16TH ST SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009801"
"200 BLOCK OF  37TH PL SE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001007503"
"5200 BLOCK OF  JUST ST NE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001007604"
"1000 BLOCK OF  48TH ST NE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001002400"
"1200 BLOCK OF  ALABAMA AVE SE DC, WASHINGTON 20032 UNITED STATES","No_Match","",NA
"5000 BLOCK OF  9TH STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007807"
"1500 BLOCK OF  41ST ST SE DC, WASHINGTON DC 20019 UNITED STATES","No_Match","",NA
"2700 BLOCK OF  EVARTS ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007406"
"7TH STREET NW & TEWKESBURY PLACE NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001002900"
"700 BLOCK OF  T ST NW DC, WASHINGTON 20001 UNITED STATES","Match","Non_Exact","11001007808"
"6100 BLOCK OF  EASTERN AVE NE DC, WASHINGTON 20011 UNITED STATES","Match","Non_Exact","11001007803"
"1300 BLOCK OF  H ST NE DC, WASHINGTON 20002 UNITED STATES","Match","Non_Exact","11001008804"
"1300 BLOCK OF  LINDEN CT NE DC, WASHINGTON 20002 UNITED STATES","Match","Non_Exact","11001007605"
"2400 BLOCK OF  14TH ST NE DC, DC 20018 UNITED STATES","Match","Non_Exact","11001007703"
"SOUTH CAPITOL STREET & ANACOSTIA DRIVE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007809"
"3300 BLOCK OF  10TH PLACE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007806"
"1800-1899 BLOCK 7TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001010400"
"2000 BLOCK OF  14TH ST SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002201"
"4200 BLOCK OF  EAST CAPITOL STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009902"
"900 BLOCK OF  FLORIDA AVE NW DC, WASHINGTON 20001 UNITED STATES","Match","Non_Exact","11001011100"
"15TH STREET NE & E STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Exact","11001001901"
"4900 BLOCK OF  CANAL RD NW WASHINGTON, DC 20007 UNITED STATES","Match","Non_Exact","11001004402"
"900 BLOCK OF  OHIO DRIVE SW WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001009505"
"1700 BLOCK OF  7TH ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001008410"
"3000 BLOCK OF  BUENA VISTA ST SE WASHINGTON, DC 20020 UNITED STATES","Tie","",NA
"5300 BLOCK OF  GEORGIA AVE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001009102"
"3700 BLOCK OF  9TH ST NW DC, WASHINGTON DC 20010 UNITED STATES","Match","Non_Exact","11001007503"
"4400 BLOCK OF  QUARLES ST NE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001009604"
"900 BLOCK OF  KENNEDY ST NW WASHINGTON, DISTRICT OF COLUMBIA 20011 UNITED STATES","Match","Non_Exact","11001007304"
"700 BLOCK OF  H ST NW DC, WASHINGTON DC 20001 UNITED STATES","No_Match","",NA
"1500 BLOCK OF  F ST NE DC, WASHINGTON DC 20002 UNITED STATES","Match","Non_Exact","11001007503"
"GEORGIA AVENUE NW & W STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009603"
"2400 BLOCK OF  MARTIN LUTHER KING JR AVE SE DC, WASHINGTON 20020 UNITED STATES","Match","Non_Exact","11001004401"
"600 BLOCK OF  MALCOLM X AVE SE DC, WASHINGTON DC 20032 UNITED STATES","Match","Exact","11001008001"
"1500 BLOCK OF  BUTLER ST SE WASHINGTON DC, DC 20020 UNITED STATES","Match","Non_Exact","11001000902"
"2400 BLOCK OF  MINNESOTA AVE SE DC, WASHINGTON DC 20020 UNITED STATES","Match","Non_Exact","11001003500"
"300 BLOCK OF  LIVINGSTON TER SE DC, DC 20032 UNITED STATES","Match","Non_Exact","11001009102"
"700 BLOCK OF  11TH ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007803"
"UNIT BLOCK OF  58TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001004702"
"900 BLOCK OF  VARNEY ST SE DC, DC 20032 UNITED STATES","Match","Exact","11001007603"
"4200 BLOCK OF  4TH ST SE WASHINGTON, DC 20032 UNITED STATES","Match","Exact","11001007504"
"2400 BLOCK OF  HARTFORD ST SE WASHINGTON, N/A 20020 UNITED STATES","Match","Non_Exact","11001007503"
"2500 BLOCK OF  SHERIDAN RD SE DC, WASHINGTON 20020 UNITED STATES","Match","Non_Exact","11001008802"
"600 BLOCK OF  MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007707"
"1300-BLK CONGRESS ST SE DC, WASHINGTON 20032 UNITED STATES","Match","Non_Exact","11001007703"
"4TH STREET NW & ASPEN STREET NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001007304"
"1000 BLOCK OF  51ST STREET NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"600 BLOCK OF  MISSISSIPPI AVE WASHINGTON, N/A 22191 UNITED STATES","Match","Exact","11001001702"
"4200 BLOCK OF  GAULT PL NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009400"
"4500 BLOCK OF  EADS STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007806"
"600 BLOCK OF  CONDON TER SE DC, DC 22191 UNITED STATES","No_Match","",NA
"2700 BLOCK OF  BRUCE PL SE DC, N/A 22191 UNITED STATES","Match","Non_Exact","11001007803"
"10TH STREET NE & H STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007803"
"2300 BLOCK OF  RHODE ISLAND AVE NE DC, DC 20002 UNITED STATES","No_Match","",NA
"3000 BLOCK OF  STANTON RD SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"3600 BLOCK OF  14TH ST NW DC, WASHINGTON D.C. 20010 UNITED STATES","Match","Exact","11001008410"
"1300 BLOCK OF  NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"1200 BLOCK OF  G ST NW DC, WASHINGTON 20005 UNITED STATES","Match","Non_Exact","11001007601"
"1200 BLOCK OF  VALLEY AVE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009811"
"3700 BLOCK OF  10TH ST NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001005802"
"1700 BLOCK OF  RHODE ISLAND AVE NW WASHINGTON, DC 20036 UNITED STATES","No_Match","",NA
"1000 BLOCK OF  BARNABY TERRACE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009700"
"5300 BLOCK OF  E ST SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009811"
"1700 BLOCK OF  BENNING RD NE DC, WASHINGTON 20002 UNITED STATES","Match","Non_Exact","11001007408"
"300 BLOCK OF  RIGGS RD NE DC, DC 20011 UNITED STATES","Match","Non_Exact","11001007407"
"1600 BLOCK OF  18TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009804"
"2300 BLOCK OF  ALABAMA AVE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007407"
"1400 BLOCK OF  FAIRMONT ST NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001002801"
"2100 BLOCK OF  RIDGECREST CT SE DC, WASHINGTON DC 20020 UNITED STATES","No_Match","",NA
"100 BLOCK OF  IVAHOE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001005802"
"400 BLOCK OF  60TH ST NE WASHINTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009700"
"400 BLOCK OF  60TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002503"
"1600 BLOCK OF  SAVANNAH ST SE DC, WASHINGTON 20032 UNITED STATES","Match","Non_Exact","11001010700"
"3500 BLOCK OF  JAY ST NE DC, WASHINGTON DC 20019 UNITED STATES","Match","Non_Exact","11001009700"
"3600 BLOCK OF  MARTIN LUTHER KING JR AVE SE DC, WASHINTON 20020 UNITED STATES","Match","Non_Exact","11001009905"
"3800 BLOCK OF  SOUTH CAPITOL ST SE DC, WASHINGTON DC 20032 UNITED STATES","Match","Non_Exact","11001008904"
"1100 BLOCK OF  WEST VIRGINIA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009505"
"100 BLOCK OF  XENIA ST SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007601"
"7TH STREET NW & Q STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007408"
"2200 BLOCK OF  ALABAMA AVE SE DC, DC 22191 UNITED STATES","Match","Non_Exact","11001003702"
"1200 BLOCK OF  11TH ST NW DC, DC 20019 UNITED STATES","Match","Non_Exact","11001007403"
"2ND STREET SE & MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"1000 BLOCK OF  G STREET NW WASHINGTON, DC 20004 UNITED STATES","Match","Non_Exact","11001007808"
"800 BLOCK OF  T ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007808"
"1400 BLOCK OF  G STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007403"
"3200 BLOCK OF  JASPER ST SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"400 BLOCK OF  NORTH CAPITOL STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"3400 BLOCK OF  GEORGIA AVE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001009803"
"2700 BLOCK OF  MINNESOTA AVE SE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001008803"
"1200 BLOCK OF  NORTH CAPITOL ST NW WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009803"
"2600 BLOCK OF  SHERIDAN RD SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001004901"
"3300 BLOCK OF  BANNEKER DR NE WASHINGTON, DC 20018 UNITED STATES","No_Match","",NA
"900 BLOCK OF  U ST NW DC, WASHINGTON 20001 UNITED STATES","No_Match","",NA
"2000 BLOCK OF  GEORGIA AVE NW DC, WASHINGTON 20060 UNITED STATES","Match","Exact","11001009803"
"4300 BLOCK OF  MARTIN LUTHER KING JR AVE SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001005802"
"1100 BLOCK OF  BRANCH AVE SE DC, WASINGTON DC 20019 UNITED STATES","Match","Non_Exact","11001004402"
"3100 BLOCK OF  14TH ST NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008001"
"UNIT BLOCK OF  CHESAPEAKE ST SW DC, WASHINGTON 20032 UNITED STATES","No_Match","",NA
"4100 BLOCK OF  MINNESOTA AVE NE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001005900"
"600 BLOCK OF  EDGEWOOD ST NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001003100"
"600 BLOCK OF  H ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007709"
"800 BLOCK OF  BARNABY ST SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"400 BLOCK OF  RHODE ISLAND AVE NE DC, WASHINGTON 20002 UNITED STATES","Match","Non_Exact","11001007407"
"6200 BLOCK OF  BANKS PL NE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001009000"
"4500 BLOCK OF  CLAY STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004402"
"1600 BLOCK OF  BUTLER STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001003500"
